,sub,goal,trial_num_within_goal,trial_num,trial,current_state,planning_depth,decision,choice_numeric,control choice,got_to_goal
22036,123,1,9,-0.576271186440678,9,toothbrush,1,2,1,0,1
22037,123,1,9,-0.576271186440678,9,backpack,1,3,0,1,1
22038,123,3,9,-0.559322033898305,9,start,3,1,1,0,1
22039,123,3,9,-0.559322033898305,9,toothbrush,3,2,1,0,1
22040,123,3,9,-0.559322033898305,9,car,3,3,0,1,1
22041,123,3,10,-0.5423728813559322,10,start,3,1,1,0,1
22042,123,3,10,-0.5423728813559322,10,toothbrush,3,2,1,0,1
22043,123,3,10,-0.5423728813559322,10,car,3,3,0,1,1
22044,123,1,10,-0.5254237288135594,10,start,1,1,1,0,1
22045,123,1,10,-0.5254237288135594,10,baby,1,2,1,0,1
22046,123,1,10,-0.5254237288135594,10,backpack,1,3,0,1,1
22047,123,1,11,-0.5084745762711864,11,start,1,1,1,0,1
22048,123,1,11,-0.5084745762711864,11,baby,1,2,1,0,1
22049,123,1,11,-0.5084745762711864,11,bowtie,1,3,1,0,1
22050,123,3,11,-0.4915254237288136,11,start,3,1,1,0,1
22051,123,3,11,-0.4915254237288136,11,baby,3,2,1,0,1
22052,123,3,11,-0.4915254237288136,11,bowtie,3,3,1,0,1
22053,123,2,10,-0.4745762711864407,10,start,2,1,1,0,0
22054,123,2,10,-0.4745762711864407,10,toothbrush,2,2,1,0,0
22055,123,2,10,-0.4745762711864407,10,car,2,3,1,0,0
22056,123,2,11,-0.4576271186440678,11,start,2,1,1,0,1
22057,123,2,11,-0.4576271186440678,11,baby,2,2,1,0,1
22058,123,2,11,-0.4576271186440678,11,backpack,2,3,0,1,1
22059,123,2,12,-0.4406779661016949,12,start,2,1,1,0,0
22060,123,2,12,-0.4406779661016949,12,baby,2,2,1,0,0
22061,123,2,12,-0.4406779661016949,12,bowtie,2,3,1,0,0
22062,123,1,12,-0.423728813559322,12,start,1,1,1,0,1
22063,123,1,12,-0.423728813559322,12,toothbrush,1,2,1,0,1
22064,123,1,12,-0.423728813559322,12,car,1,3,0,1,1
22065,123,3,12,-0.4067796610169492,12,start,3,1,1,0,0
22066,123,3,12,-0.4067796610169492,12,baby,3,2,1,0,0
22067,123,3,12,-0.4067796610169492,12,backpack,3,3,1,0,0
22068,123,3,13,-0.3898305084745763,13,start,3,1,1,0,0
22069,123,3,13,-0.3898305084745763,13,baby,3,2,1,0,0
22070,123,3,13,-0.3898305084745763,13,backpack,3,3,1,0,0
22071,123,2,13,-0.3728813559322034,13,start,2,1,1,0,0
22072,123,2,13,-0.3728813559322034,13,baby,2,2,1,0,0
22073,123,2,13,-0.3728813559322034,13,bowtie,2,3,1,0,0
22074,123,2,14,-0.3559322033898305,14,start,2,1,1,0,0
22075,123,2,14,-0.3559322033898305,14,toothbrush,2,2,1,0,0
22076,123,2,14,-0.3559322033898305,14,car,2,3,1,0,0
22077,123,2,15,-0.3389830508474576,15,start,2,1,1,0,1
22078,123,2,15,-0.3389830508474576,15,toothbrush,2,2,1,0,1
22079,123,2,15,-0.3389830508474576,15,backpack,2,3,0,1,1
22080,123,2,16,-0.3220338983050847,16,start,2,1,1,0,0
22081,123,2,16,-0.3220338983050847,16,toothbrush,2,2,1,0,0
22082,123,2,16,-0.3220338983050847,16,car,2,3,1,0,0
22083,123,1,13,-0.3050847457627119,13,start,1,1,1,0,1
22084,123,1,13,-0.3050847457627119,13,toothbrush,1,2,1,0,1
22085,123,1,13,-0.3050847457627119,13,car,1,3,0,1,1
22086,123,2,17,-0.288135593220339,17,start,2,1,1,0,1
22087,123,2,17,-0.288135593220339,17,toothbrush,2,2,1,0,1
22088,123,2,17,-0.288135593220339,17,backpack,2,3,0,1,1
22089,123,3,14,-0.2711864406779661,14,start,3,1,1,0,1
22090,123,3,14,-0.2711864406779661,14,baby,3,2,1,0,1
22091,123,3,14,-0.2711864406779661,14,bowtie,3,3,1,0,1
22092,123,3,15,-0.2542372881355932,15,start,3,1,1,0,1
22093,123,3,15,-0.2542372881355932,15,toothbrush,3,2,1,0,1
22094,123,3,15,-0.2542372881355932,15,car,3,3,0,1,1
22095,123,2,18,-0.2372881355932203,18,start,2,1,1,0,0
22096,123,2,18,-0.2372881355932203,18,baby,2,2,1,0,0
22097,123,2,18,-0.2372881355932203,18,bowtie,2,3,1,0,0
22098,123,3,16,-0.2203389830508474,16,start,3,1,1,0,0
22099,123,3,16,-0.2203389830508474,16,toothbrush,3,2,1,0,0
22100,123,3,16,-0.2203389830508474,16,backpack,3,3,1,0,0
22101,123,3,17,-0.2033898305084746,17,start,3,1,1,0,0
22102,123,3,17,-0.2033898305084746,17,toothbrush,3,2,1,0,0
22103,123,3,17,-0.2033898305084746,17,backpack,3,3,1,0,0
22104,123,3,18,-0.1864406779661017,18,start,3,1,1,0,0
22105,123,3,18,-0.1864406779661017,18,toothbrush,3,2,1,0,0
22106,123,3,18,-0.1864406779661017,18,backpack,3,3,1,0,0
22107,123,1,14,-0.1694915254237288,14,start,1,1,1,0,1
22108,123,1,14,-0.1694915254237288,14,toothbrush,1,2,1,0,1
22109,123,1,14,-0.1694915254237288,14,backpack,1,3,0,1,1
22110,123,1,15,-0.1525423728813559,15,start,1,1,1,0,1
22111,123,1,15,-0.1525423728813559,15,toothbrush,1,2,1,0,1
22112,123,1,15,-0.1525423728813559,15,car,1,3,0,1,1
22113,123,1,16,-0.135593220338983,16,start,1,1,1,0,1
22114,123,1,16,-0.135593220338983,16,baby,1,2,1,0,1
22115,123,1,16,-0.135593220338983,16,bowtie,1,3,0,1,1
22116,123,1,17,-0.1186440677966101,17,start,1,1,1,0,1
22117,123,1,17,-0.1186440677966101,17,toothbrush,1,2,1,0,1
22118,123,1,17,-0.1186440677966101,17,backpack,1,3,0,1,1
22119,123,3,19,-0.1016949152542373,19,start,3,1,1,0,0
22120,123,3,19,-0.1016949152542373,19,baby,3,2,1,0,0
22121,123,3,19,-0.1016949152542373,19,backpack,3,3,1,0,0
22122,123,1,18,-0.0847457627118644,18,start,1,1,1,0,1
22123,123,1,18,-0.0847457627118644,18,toothbrush,1,2,1,0,1
22124,123,1,18,-0.0847457627118644,18,car,1,3,0,1,1
22125,123,2,19,-0.0677966101694915,19,start,2,1,1,0,0
22126,123,2,19,-0.0677966101694915,19,toothbrush,2,2,1,0,0
22127,123,2,19,-0.0677966101694915,19,car,2,3,1,0,0
22128,123,1,19,-0.0508474576271186,19,start,1,1,1,0,1
22129,123,1,19,-0.0508474576271186,19,baby,1,2,1,0,1
22130,123,1,19,-0.0508474576271186,19,bowtie,1,3,0,1,1
22131,123,2,20,-0.0338983050847457,20,start,2,1,1,0,1
22132,123,2,20,-0.0338983050847457,20,baby,2,2,1,0,1
22133,123,2,20,-0.0338983050847457,20,backpack,2,3,0,1,1
22134,123,1,20,-0.0169491525423728,20,start,1,1,1,0,1
22135,123,1,20,-0.0169491525423728,20,baby,1,2,1,0,1
22136,123,1,20,-0.0169491525423728,20,backpack,1,3,0,1,1
22137,123,3,20,0.0,20,start,3,1,1,0,0
22138,123,3,20,0.0,20,baby,3,2,1,0,0
22139,123,3,20,0.0,20,backpack,3,3,1,0,0
22140,124,1,1,-1.0,1,start,1,1,1,0,1
22141,124,1,1,-1.0,1,baby,1,2,1,0,1
22142,124,1,1,-1.0,1,backpack,1,3,0,1,1
22143,124,1,2,-0.9830508474576272,2,start,1,1,0,1,1
22144,124,1,2,-0.9830508474576272,2,baby,1,2,1,0,1
22145,124,1,2,-0.9830508474576272,2,backpack,1,3,0,1,1
22146,124,3,1,-0.9661016949152542,1,start,3,1,1,0,1
22147,124,3,1,-0.9661016949152542,1,toothbrush,3,2,0,1,1
22148,124,3,1,-0.9661016949152542,1,car,3,3,0,1,1
22149,124,2,1,-0.9491525423728814,1,start,2,1,1,0,1
22150,124,2,1,-0.9491525423728814,1,toothbrush,2,2,0,1,1
22151,124,2,1,-0.9491525423728814,1,backpack,2,3,1,0,1
22152,124,2,2,-0.9322033898305084,2,start,2,1,1,0,1
22153,124,2,2,-0.9322033898305084,2,baby,2,2,1,0,1
22154,124,2,2,-0.9322033898305084,2,backpack,2,3,0,1,1
22155,124,3,2,-0.9152542372881356,2,start,3,1,0,1,0
22156,124,3,2,-0.9152542372881356,2,baby,3,2,0,1,0
22157,124,3,2,-0.9152542372881356,2,backpack,3,3,1,0,0
22158,124,3,3,-0.8983050847457628,3,start,3,1,1,0,1
22159,124,3,3,-0.8983050847457628,3,baby,3,2,0,1,1
22160,124,3,3,-0.8983050847457628,3,bowtie,3,3,0,1,1
22161,124,1,3,-0.8813559322033898,3,start,1,1,1,0,1
22162,124,1,3,-0.8813559322033898,3,baby,1,2,1,0,1
22163,124,1,3,-0.8813559322033898,3,backpack,1,3,0,1,1
22164,124,2,3,-0.864406779661017,3,start,2,1,0,1,1
22165,124,2,3,-0.864406779661017,3,baby,2,2,0,1,1
22166,124,2,3,-0.864406779661017,3,backpack,2,3,0,1,1
22167,124,3,4,-0.847457627118644,4,start,3,1,0,1,0
22168,124,3,4,-0.847457627118644,4,baby,3,2,0,1,0
22169,124,3,4,-0.847457627118644,4,backpack,3,3,0,1,0
22170,124,2,4,-0.8305084745762712,4,start,2,1,0,1,1
22171,124,2,4,-0.8305084745762712,4,toothbrush,2,2,0,1,1
22172,124,2,4,-0.8305084745762712,4,backpack,2,3,0,1,1
22173,124,1,4,-0.8135593220338984,4,start,1,1,1,0,1
22174,124,1,4,-0.8135593220338984,4,baby,1,2,0,1,1
22175,124,1,4,-0.8135593220338984,4,backpack,1,3,0,1,1
22176,124,3,5,-0.7966101694915254,5,start,3,1,0,1,1
22177,124,3,5,-0.7966101694915254,5,toothbrush,3,2,0,1,1
22178,124,3,5,-0.7966101694915254,5,car,3,3,0,1,1
22179,124,1,5,-0.7796610169491526,5,start,1,1,0,1,1
22180,124,1,5,-0.7796610169491526,5,toothbrush,1,2,0,1,1
22181,124,1,5,-0.7796610169491526,5,backpack,1,3,0,1,1
22182,124,2,5,-0.7627118644067796,5,start,2,1,0,1,1
22183,124,2,5,-0.7627118644067796,5,baby,2,2,0,1,1
22184,124,2,5,-0.7627118644067796,5,backpack,2,3,0,1,1
22185,124,1,6,-0.7457627118644068,6,start,1,1,1,0,1
22186,124,1,6,-0.7457627118644068,6,baby,1,2,1,0,1
22187,124,1,6,-0.7457627118644068,6,backpack,1,3,0,1,1
22188,124,2,6,-0.7288135593220338,6,start,2,1,1,0,1
22189,124,2,6,-0.7288135593220338,6,baby,2,2,0,1,1
22190,124,2,6,-0.7288135593220338,6,backpack,2,3,0,1,1
22191,124,2,7,-0.711864406779661,7,start,2,1,1,0,0
22192,124,2,7,-0.711864406779661,7,baby,2,2,0,1,0
22193,124,2,7,-0.711864406779661,7,bowtie,2,3,0,1,0
22194,124,1,7,-0.6949152542372882,7,start,1,1,1,0,1
22195,124,1,7,-0.6949152542372882,7,baby,1,2,1,0,1
22196,124,1,7,-0.6949152542372882,7,backpack,1,3,1,0,1
22197,124,1,8,-0.6779661016949152,8,start,1,1,1,0,1
22198,124,1,8,-0.6779661016949152,8,baby,1,2,1,0,1
22199,124,1,8,-0.6779661016949152,8,backpack,1,3,0,1,1
22200,124,3,6,-0.6610169491525424,6,start,3,1,0,1,1
22201,124,3,6,-0.6610169491525424,6,baby,3,2,0,1,1
22202,124,3,6,-0.6610169491525424,6,bowtie,3,3,1,0,1
22203,124,2,8,-0.6440677966101694,8,start,2,1,0,1,1
22204,124,2,8,-0.6440677966101694,8,baby,2,2,0,1,1
22205,124,2,8,-0.6440677966101694,8,backpack,2,3,0,1,1
22206,124,3,7,-0.6271186440677966,7,start,3,1,0,1,1
22207,124,3,7,-0.6271186440677966,7,baby,3,2,0,1,1
22208,124,3,7,-0.6271186440677966,7,bowtie,3,3,1,0,1
22209,124,1,9,-0.6101694915254238,9,start,1,1,1,0,1
22210,124,1,9,-0.6101694915254238,9,baby,1,2,1,0,1
22211,124,1,9,-0.6101694915254238,9,backpack,1,3,0,1,1
22212,124,3,8,-0.5932203389830508,8,start,3,1,0,1,0
22213,124,3,8,-0.5932203389830508,8,baby,3,2,0,1,0
22214,124,3,8,-0.5932203389830508,8,backpack,3,3,1,0,0
22215,124,2,9,-0.576271186440678,9,start,2,1,1,0,0
22216,124,2,9,-0.576271186440678,9,baby,2,2,0,1,0
22217,124,2,9,-0.576271186440678,9,bowtie,2,3,0,1,0
22218,124,1,10,-0.559322033898305,10,start,1,1,1,0,1
22219,124,1,10,-0.559322033898305,10,baby,1,2,1,0,1
22220,124,1,10,-0.559322033898305,10,backpack,1,3,0,1,1
22221,124,3,9,-0.5423728813559322,9,start,3,1,0,1,1
22222,124,3,9,-0.5423728813559322,9,baby,3,2,0,1,1
22223,124,3,9,-0.5423728813559322,9,bowtie,3,3,1,0,1
22224,124,2,10,-0.5254237288135594,10,start,2,1,0,1,1
22225,124,2,10,-0.5254237288135594,10,baby,2,2,0,1,1
22226,124,2,10,-0.5254237288135594,10,backpack,2,3,0,1,1
22227,124,3,10,-0.5084745762711864,10,start,3,1,1,0,1
22228,124,3,10,-0.5084745762711864,10,toothbrush,3,2,1,0,1
22229,124,3,10,-0.5084745762711864,10,car,3,3,0,1,1
22230,124,2,11,-0.4915254237288136,11,start,2,1,0,1,1
22231,124,2,11,-0.4915254237288136,11,toothbrush,2,2,0,1,1
22232,124,2,11,-0.4915254237288136,11,backpack,2,3,0,1,1
22233,124,1,11,-0.4745762711864407,11,start,1,1,0,1,1
22234,124,1,11,-0.4745762711864407,11,baby,1,2,0,1,1
22235,124,1,11,-0.4745762711864407,11,backpack,1,3,0,1,1
22236,124,3,11,-0.4576271186440678,11,start,3,1,0,1,0
22237,124,3,11,-0.4576271186440678,11,baby,3,2,0,1,0
22238,124,3,11,-0.4576271186440678,11,backpack,3,3,0,1,0
22239,124,3,12,-0.4406779661016949,12,start,3,1,0,1,1
22240,124,3,12,-0.4406779661016949,12,toothbrush,3,2,1,0,1
22241,124,3,12,-0.4406779661016949,12,car,3,3,0,1,1
22242,124,1,12,-0.423728813559322,12,start,1,1,0,1,1
22243,124,1,12,-0.423728813559322,12,baby,1,2,0,1,1
22244,124,1,12,-0.423728813559322,12,backpack,1,3,0,1,1
22245,124,1,13,-0.4067796610169492,13,start,1,1,0,1,1
22246,124,1,13,-0.4067796610169492,13,baby,1,2,0,1,1
22247,124,1,13,-0.4067796610169492,13,backpack,1,3,0,1,1
22248,124,2,12,-0.3898305084745763,12,start,2,1,1,0,1
22249,124,2,12,-0.3898305084745763,12,baby,2,2,1,0,1
22250,124,2,12,-0.3898305084745763,12,backpack,2,3,1,0,1
22251,124,1,14,-0.3728813559322034,14,start,1,1,0,1,1
22252,124,1,14,-0.3728813559322034,14,baby,1,2,1,0,1
22253,124,1,14,-0.3728813559322034,14,backpack,1,3,0,1,1
22254,124,2,13,-0.3559322033898305,13,start,2,1,1,0,1
22255,124,2,13,-0.3559322033898305,13,toothbrush,2,2,1,0,1
22256,124,2,13,-0.3559322033898305,13,backpack,2,3,1,0,1
22257,124,2,14,-0.3389830508474576,14,start,2,1,1,0,1
22258,124,2,14,-0.3389830508474576,14,toothbrush,2,2,0,1,1
22259,124,2,14,-0.3389830508474576,14,backpack,2,3,0,1,1
22260,124,2,15,-0.3220338983050847,15,start,2,1,0,1,1
22261,124,2,15,-0.3220338983050847,15,toothbrush,2,2,0,1,1
22262,124,2,15,-0.3220338983050847,15,backpack,2,3,0,1,1
22263,124,3,13,-0.3050847457627119,13,start,3,1,0,1,0
22264,124,3,13,-0.3050847457627119,13,toothbrush,3,2,0,1,0
22265,124,3,13,-0.3050847457627119,13,backpack,3,3,1,0,0
22266,124,3,14,-0.288135593220339,14,start,3,1,0,1,0
22267,124,3,14,-0.288135593220339,14,toothbrush,3,2,0,1,0
22268,124,3,14,-0.288135593220339,14,backpack,3,3,1,0,0
22269,124,2,16,-0.2711864406779661,16,start,2,1,0,1,1
22270,124,2,16,-0.2711864406779661,16,toothbrush,2,2,0,1,1
22271,124,2,16,-0.2711864406779661,16,backpack,2,3,0,1,1
22272,124,1,15,-0.2542372881355932,15,start,1,1,0,1,1
22273,124,1,15,-0.2542372881355932,15,baby,1,2,0,1,1
22274,124,1,15,-0.2542372881355932,15,backpack,1,3,0,1,1
22275,124,3,15,-0.2372881355932203,15,start,3,1,0,1,1
22276,124,3,15,-0.2372881355932203,15,toothbrush,3,2,0,1,1
22277,124,3,15,-0.2372881355932203,15,car,3,3,0,1,1
22278,124,2,17,-0.2203389830508474,17,start,2,1,0,1,1
22279,124,2,17,-0.2203389830508474,17,baby,2,2,0,1,1
22280,124,2,17,-0.2203389830508474,17,backpack,2,3,0,1,1
22281,124,3,16,-0.2033898305084746,16,start,3,1,0,1,1
22282,124,3,16,-0.2033898305084746,16,toothbrush,3,2,0,1,1
22283,124,3,16,-0.2033898305084746,16,car,3,3,0,1,1
22284,124,2,18,-0.1864406779661017,18,start,2,1,0,1,0
22285,124,2,18,-0.1864406779661017,18,toothbrush,2,2,0,1,0
22286,124,2,18,-0.1864406779661017,18,car,2,3,0,1,0
22287,124,1,16,-0.1694915254237288,16,start,1,1,0,1,1
22288,124,1,16,-0.1694915254237288,16,baby,1,2,0,1,1
22289,124,1,16,-0.1694915254237288,16,backpack,1,3,0,1,1
22290,124,1,17,-0.1525423728813559,17,start,1,1,0,1,1
22291,124,1,17,-0.1525423728813559,17,baby,1,2,0,1,1
22292,124,1,17,-0.1525423728813559,17,backpack,1,3,0,1,1
22293,124,3,17,-0.135593220338983,17,start,3,1,1,0,0
22294,124,3,17,-0.135593220338983,17,baby,3,2,1,0,0
22295,124,3,17,-0.135593220338983,17,backpack,3,3,1,0,0
22296,124,3,18,-0.1186440677966101,18,start,3,1,1,0,1
22297,124,3,18,-0.1186440677966101,18,toothbrush,3,2,0,1,1
22298,124,3,18,-0.1186440677966101,18,car,3,3,0,1,1
22299,124,1,18,-0.1016949152542373,18,start,1,1,0,1,1
22300,124,1,18,-0.1016949152542373,18,baby,1,2,0,1,1
22301,124,1,18,-0.1016949152542373,18,bowtie,1,3,0,1,1
22302,124,3,19,-0.0847457627118644,19,start,3,1,0,1,1
22303,124,3,19,-0.0847457627118644,19,toothbrush,3,2,0,1,1
22304,124,3,19,-0.0847457627118644,19,car,3,3,0,1,1
22305,124,3,20,-0.0677966101694915,20,start,3,1,1,0,1
22306,124,3,20,-0.0677966101694915,20,toothbrush,3,2,0,1,1
22307,124,3,20,-0.0677966101694915,20,car,3,3,0,1,1
22308,124,2,19,-0.0508474576271186,19,start,2,1,0,1,1
22309,124,2,19,-0.0508474576271186,19,baby,2,2,0,1,1
22310,124,2,19,-0.0508474576271186,19,backpack,2,3,0,1,1
22311,124,2,20,-0.0338983050847457,20,start,2,1,1,0,0
22312,124,2,20,-0.0338983050847457,20,baby,2,2,0,1,0
22313,124,2,20,-0.0338983050847457,20,bowtie,2,3,0,1,0
22314,124,1,19,-0.0169491525423728,19,start,1,1,0,1,1
22315,124,1,19,-0.0169491525423728,19,baby,1,2,1,0,1
22316,124,1,19,-0.0169491525423728,19,bowtie,1,3,0,1,1
22317,124,1,20,0.0,20,start,1,1,0,1,1
22318,124,1,20,0.0,20,baby,1,2,0,1,1
22319,124,1,20,0.0,20,backpack,1,3,0,1,1
22320,125,3,1,-1.0,1,start,3,1,0,1,1
22321,125,3,1,-1.0,1,toothbrush,3,2,1,0,1
22322,125,3,1,-1.0,1,car,3,3,0,1,1
22323,125,2,1,-0.9830508474576272,1,start,2,1,1,0,1
22324,125,2,1,-0.9830508474576272,1,baby,2,2,0,1,1
22325,125,2,1,-0.9830508474576272,1,backpack,2,3,0,1,1
22326,125,3,2,-0.9661016949152542,2,start,3,1,0,1,1
22327,125,3,2,-0.9661016949152542,2,baby,3,2,1,0,1
22328,125,3,2,-0.9661016949152542,2,bowtie,3,3,1,0,1
22329,125,1,1,-0.9491525423728814,1,start,1,1,0,1,1
22330,125,1,1,-0.9491525423728814,1,toothbrush,1,2,0,1,1
22331,125,1,1,-0.9491525423728814,1,car,1,3,0,1,1
22332,125,3,3,-0.9322033898305084,3,start,3,1,0,1,0
22333,125,3,3,-0.9322033898305084,3,toothbrush,3,2,1,0,0
22334,125,3,3,-0.9322033898305084,3,backpack,3,3,1,0,0
22335,125,1,2,-0.9152542372881356,2,start,1,1,0,1,1
22336,125,1,2,-0.9152542372881356,2,toothbrush,1,2,0,1,1
22337,125,1,2,-0.9152542372881356,2,backpack,1,3,0,1,1
22338,125,2,2,-0.8983050847457628,2,start,2,1,1,0,1
22339,125,2,2,-0.8983050847457628,2,toothbrush,2,2,0,1,1
22340,125,2,2,-0.8983050847457628,2,backpack,2,3,0,1,1
22341,125,1,3,-0.8813559322033898,3,start,1,1,0,1,1
22342,125,1,3,-0.8813559322033898,3,baby,1,2,1,0,1
22343,125,1,3,-0.8813559322033898,3,bowtie,1,3,0,1,1
22344,125,2,3,-0.864406779661017,3,start,2,1,1,0,1
22345,125,2,3,-0.864406779661017,3,baby,2,2,0,1,1
22346,125,2,3,-0.864406779661017,3,backpack,2,3,0,1,1
22347,125,3,4,-0.847457627118644,4,start,3,1,0,1,0
22348,125,3,4,-0.847457627118644,4,toothbrush,3,2,0,1,0
22349,125,3,4,-0.847457627118644,4,backpack,3,3,1,0,0
22350,125,3,5,-0.8305084745762712,5,start,3,1,0,1,1
22351,125,3,5,-0.8305084745762712,5,toothbrush,3,2,0,1,1
22352,125,3,5,-0.8305084745762712,5,car,3,3,0,1,1
22353,125,1,4,-0.8135593220338984,4,start,1,1,0,1,1
22354,125,1,4,-0.8135593220338984,4,toothbrush,1,2,1,0,1
22355,125,1,4,-0.8135593220338984,4,backpack,1,3,0,1,1
22356,125,2,4,-0.7966101694915254,4,start,2,1,1,0,1
22357,125,2,4,-0.7966101694915254,4,toothbrush,2,2,1,0,1
22358,125,2,4,-0.7966101694915254,4,backpack,2,3,0,1,1
22359,125,1,5,-0.7796610169491526,5,start,1,1,1,0,1
22360,125,1,5,-0.7796610169491526,5,toothbrush,1,2,1,0,1
22361,125,1,5,-0.7796610169491526,5,car,1,3,0,1,1
22362,125,1,6,-0.7627118644067796,6,start,1,1,1,0,1
22363,125,1,6,-0.7627118644067796,6,toothbrush,1,2,1,0,1
22364,125,1,6,-0.7627118644067796,6,car,1,3,0,1,1
22365,125,2,5,-0.7457627118644068,5,start,2,1,1,0,1
22366,125,2,5,-0.7457627118644068,5,toothbrush,2,2,1,0,1
22367,125,2,5,-0.7457627118644068,5,backpack,2,3,0,1,1
22368,125,2,6,-0.7288135593220338,6,start,2,1,1,0,1
22369,125,2,6,-0.7288135593220338,6,toothbrush,2,2,1,0,1
22370,125,2,6,-0.7288135593220338,6,backpack,2,3,0,1,1
22371,125,2,7,-0.711864406779661,7,start,2,1,1,0,1
22372,125,2,7,-0.711864406779661,7,toothbrush,2,2,1,0,1
22373,125,2,7,-0.711864406779661,7,backpack,2,3,0,1,1
22374,125,1,7,-0.6949152542372882,7,start,1,1,1,0,1
22375,125,1,7,-0.6949152542372882,7,baby,1,2,1,0,1
22376,125,1,7,-0.6949152542372882,7,backpack,1,3,0,1,1
22377,125,1,8,-0.6779661016949152,8,start,1,1,1,0,1
22378,125,1,8,-0.6779661016949152,8,baby,1,2,1,0,1
22379,125,1,8,-0.6779661016949152,8,backpack,1,3,0,1,1
22380,125,2,8,-0.6610169491525424,8,start,2,1,1,0,1
22381,125,2,8,-0.6610169491525424,8,baby,2,2,0,1,1
22382,125,2,8,-0.6610169491525424,8,backpack,2,3,0,1,1
22383,125,3,6,-0.6440677966101694,6,start,3,1,0,1,1
22384,125,3,6,-0.6440677966101694,6,toothbrush,3,2,0,1,1
22385,125,3,6,-0.6440677966101694,6,car,3,3,0,1,1
22386,125,1,9,-0.6271186440677966,9,start,1,1,1,0,1
22387,125,1,9,-0.6271186440677966,9,toothbrush,1,2,1,0,1
22388,125,1,9,-0.6271186440677966,9,car,1,3,0,1,1
22389,125,3,7,-0.6101694915254238,7,start,3,1,0,1,1
22390,125,3,7,-0.6101694915254238,7,toothbrush,3,2,0,1,1
22391,125,3,7,-0.6101694915254238,7,car,3,3,0,1,1
22392,125,1,10,-0.5932203389830508,10,start,1,1,1,0,1
22393,125,1,10,-0.5932203389830508,10,baby,1,2,1,0,1
22394,125,1,10,-0.5932203389830508,10,backpack,1,3,0,1,1
22395,125,2,9,-0.576271186440678,9,start,2,1,1,0,1
22396,125,2,9,-0.576271186440678,9,toothbrush,2,2,1,0,1
22397,125,2,9,-0.576271186440678,9,backpack,2,3,0,1,1
22398,125,3,8,-0.559322033898305,8,start,3,1,0,1,1
22399,125,3,8,-0.559322033898305,8,toothbrush,3,2,0,1,1
22400,125,3,8,-0.559322033898305,8,car,3,3,0,1,1
22401,125,2,10,-0.5423728813559322,10,start,2,1,1,0,1
22402,125,2,10,-0.5423728813559322,10,baby,2,2,0,1,1
22403,125,2,10,-0.5423728813559322,10,backpack,2,3,0,1,1
22404,125,2,11,-0.5254237288135594,11,start,2,1,1,0,1
22405,125,2,11,-0.5254237288135594,11,baby,2,2,0,1,1
22406,125,2,11,-0.5254237288135594,11,backpack,2,3,0,1,1
22407,125,1,11,-0.5084745762711864,11,start,1,1,1,0,1
22408,125,1,11,-0.5084745762711864,11,baby,1,2,1,0,1
22409,125,1,11,-0.5084745762711864,11,bowtie,1,3,0,1,1
22410,125,1,12,-0.4915254237288136,12,start,1,1,1,0,1
22411,125,1,12,-0.4915254237288136,12,toothbrush,1,2,1,0,1
22412,125,1,12,-0.4915254237288136,12,backpack,1,3,0,1,1
22413,125,1,13,-0.4745762711864407,13,start,1,1,1,0,1
22414,125,1,13,-0.4745762711864407,13,toothbrush,1,2,1,0,1
22415,125,1,13,-0.4745762711864407,13,backpack,1,3,0,1,1
22416,125,2,12,-0.4576271186440678,12,start,2,1,1,0,1
22417,125,2,12,-0.4576271186440678,12,toothbrush,2,2,1,0,1
22418,125,2,12,-0.4576271186440678,12,backpack,2,3,0,1,1
22419,125,3,9,-0.4406779661016949,9,start,3,1,0,1,1
22420,125,3,9,-0.4406779661016949,9,toothbrush,3,2,0,1,1
22421,125,3,9,-0.4406779661016949,9,car,3,3,0,1,1
22422,125,1,14,-0.423728813559322,14,start,1,1,1,0,1
22423,125,1,14,-0.423728813559322,14,toothbrush,1,2,1,0,1
22424,125,1,14,-0.423728813559322,14,car,1,3,0,1,1
22425,125,1,15,-0.4067796610169492,15,start,1,1,1,0,1
22426,125,1,15,-0.4067796610169492,15,baby,1,2,1,0,1
22427,125,1,15,-0.4067796610169492,15,backpack,1,3,0,1,1
22428,125,2,13,-0.3898305084745763,13,start,2,1,1,0,1
22429,125,2,13,-0.3898305084745763,13,baby,2,2,1,0,1
22430,125,2,13,-0.3898305084745763,13,backpack,2,3,1,0,1
22431,125,3,10,-0.3728813559322034,10,start,3,1,0,1,1
22432,125,3,10,-0.3728813559322034,10,toothbrush,3,2,0,1,1
22433,125,3,10,-0.3728813559322034,10,car,3,3,0,1,1
22434,125,2,14,-0.3559322033898305,14,start,2,1,1,0,1
22435,125,2,14,-0.3559322033898305,14,toothbrush,2,2,0,1,1
22436,125,2,14,-0.3559322033898305,14,backpack,2,3,1,0,1
22437,125,3,11,-0.3389830508474576,11,start,3,1,0,1,1
22438,125,3,11,-0.3389830508474576,11,toothbrush,3,2,0,1,1
22439,125,3,11,-0.3389830508474576,11,car,3,3,0,1,1
22440,125,2,15,-0.3220338983050847,15,start,2,1,1,0,1
22441,125,2,15,-0.3220338983050847,15,toothbrush,2,2,0,1,1
22442,125,2,15,-0.3220338983050847,15,backpack,2,3,1,0,1
22443,125,1,16,-0.3050847457627119,16,start,1,1,1,0,1
22444,125,1,16,-0.3050847457627119,16,baby,1,2,1,0,1
